id, long, lat
E19120032414, -117.1872925, 32.7957712
E19030021234, -117.0832619, 32.5819432
E19070021344, -117.1247563, 32.9172418
E19030039693, -117.1462812, 32.7413254
E19040036384, -117.066729, 32.5659757
E19080034455, -117.165071, 32.7094358
E19090045013, -117.1194535, 32.7654454
E19100030452, -117.063067, 32.9990033
E19030024006, -117.2363307, 32.9617417
E19020034248, -117.239098, 32.793957
E19030040459, -117.2320819, 32.8336303
E19050016922, -117.1437472, 32.965184
E19050008034, -117.2435404, 32.8021938
E19080042660, -117.1032374, 32.7496458
E19070019014, -117.1448802, 32.7052922
E19110039532, -117.1428028, 32.9130653
E19080045181, -117.1519023, 32.71047310000001
E19100004515, -117.0580506, 32.7131445
E19060013301, -117.0449975, 32.5493814
E19010006027, -117.1551328, 32.8199404
E19060027761, -116.9799212, 32.5627982
E19100028398, -117.0460823, 32.5502312
E19090015721, -117.2162268, 32.8770425
E19060012191, -117.160023, 32.713732
E19040014472, -117.1056954, 32.7496593
E19110029792, -117.1506709, 32.7053787
E19010035916, -117.2093324, 32.8649659
E19060048891, -117.1493155, 32.7522229
E19040050112, -117.0579546, 32.5770534
E19110006353, -117.1024527, 32.6931933
E19090010986, -117.0284851, 32.69611380000001
E19090047336, -117.1388188, 32.9227402
E19070046600, -117.0612038, 32.7620319
E19090045170, -117.0840322, 32.5664132
E19010019155, -117.1544024, 32.77536
E19060016251, -117.0810455, 32.7167733
E19030040307, -117.2524612, 32.7931313
E19100031605, -117.180367, 32.80902
E19120039398, -117.084084, 32.5856701
E19010034307, -117.0962179, 32.6864592
E19010046577, -117.1565064, 32.7147021
E19080024560, -117.1130354, 32.7336338
E19070007565, -117.1961053, 32.7647172
E19100013325, -117.1583865, 32.7483671
E19080023809, -117.151893, 32.7063039
E19050001941, -117.1132166, 32.7339916
E19010038530, -117.0895059, 32.7169382
E19060025678, -117.1529749, 32.8123258
E19030013704, -117.2481686, 32.7502277
E19040011662, -117.1376236, 32.8266464
E19080016906, -117.151112, 32.8203979
E19090025854, -117.2246261, 32.8717504
E19050001620, -117.1354748, 32.7052701
E19090038295, -117.1637961, 32.7157647
E19050026326, -117.151728, 32.7159732
E19110019271, -117.0908564, 32.7489064
E19020034274, -117.2443928, 32.7913569
E19120018272, -117.252384, 32.7992467
E19090005800, -117.2367531, 32.8056629
E19090035097, -117.0933618, 32.7495549
E19080047892, -117.1245749, 32.9136738
E19110038482, -117.0992703, 32.83557220000001
E19120038470, -117.0619371, 32.6960378
E19060037564, -117.0429026, 32.7033694
E19060018031, -117.1338169, 32.6969787
E19110045423, -117.1782381, 32.7398451
E19120021452, -117.1503754, 32.7136676
E19050027629, -117.1592365, 32.7168138
E19120022852, -117.0909274, 32.7214487
E19100001859, -117.1894345, 32.8532372
E19070004303, -117.0459129, 32.68521630000001
E19120028827, -117.0822963, 33.0256874
E19090028907, -117.1201788, 33.0211541
E19120028514, -117.1438607, 32.9305964
E19090008015, -117.0897817, 32.7214368
E19120031585, -117.0919615, 32.9620196
E19010002617, -117.1691783, 32.7219426
E19020044507, -117.0610096, 32.7652663
E19110004736, -117.2182131, 32.8808306
E19020030529, -117.1585979, 32.718147
E19030051938, -117.0969237, 32.6993945
E19120019605, -117.062144, 32.7536162
E19110036611, -117.0806169, 33.0016261
E19100036147, -117.1780804, 32.7338449
E19050036271, -117.0846027, 32.7217451
E19070008953, -117.062549, 32.7158995
E19030032323, -117.1534331, 32.7062869
E19020025779, -117.1376142, 32.7250365
E19060008852, -117.150986, 32.7033581
E19040030641, -117.109217, 32.7912536
E19110036441, -117.1615388, 32.7409721
E19080012337, -117.1519467, 32.7115738
E19060016274, -117.2715903, 32.845664
E19050049618, -117.1173185, 32.8212001
E19050028778, -117.1103412, 32.7003191
E19030030062, -117.0664899, 32.7993427
E19070032318, -117.2262649, 32.7641067
E19100044860, -117.2114566, 32.7450563
E19040035746, -117.0925177, 32.696832
E19060015176, -117.2381239, 32.7650589
E19110019373, -117.2306643, 32.9423389
E19010015320, -117.0437737, 32.6719592
E19120022570, -117.1205638, 32.74983400000001
E19060020885, -117.0821984, 33.0239271
E19040033657, -117.1424835, 32.7137129
E19080013120, -117.1614836, 32.7149866
E19070025484, -117.1820271, 32.8193687
E19050014502, -117.159206, 32.7104603
E19040009280, -117.1868772, 32.7604409
E19100038002, -117.1596831, 32.7296496
E19090025813, -117.1647113, 32.7104168
E19010018419, -117.1341372, 32.7791241
E19030026816, -117.125504, 32.6855132
E19010043746, -117.185066, 32.828537
E19120003581, -117.2172612, 32.7499461
E19070040889, -117.1397009, 32.8960868
E19080027271, -117.0463646, 32.5705502
E19120016550, -117.1071947, 32.7634601
E19010007075, -117.1638057, 32.715771
E19010033172, -117.1610972, 32.7166639
E19110015480, -117.1575664, 32.7116368
E19100020883, -117.0782318, 32.9286794
E19070030086, -117.1188471, 32.6962732
E19120031665, -117.069518, 32.9053796
E19010012858, -117.1538526, 32.7147038
E19030005948, -117.130173, 32.752214
E19120000169, -117.2412978, 32.7917409
E19080029705, -117.100599, 32.748076
E19050043250, -117.2488114, 32.7939497
E19050036654, -117.2051533, 32.7659131
E19120018973, -117.1683506, 32.7230751
E19040004643, -117.1273651, 32.7285985
E19120044729, -117.226135, 32.809017
E19070031292, -117.0456795, 32.5582503
E19080037469, -117.1533802, 32.776389
E19120043113, -117.0893946, 32.7041909
E19110036295, -117.0667559, 32.751469
E19020005382, -117.0012993, 33.1017034
E19100009058, -117.0398592, 32.712096
E19100015777, -117.2454762, 32.7226745
E19070018447, -117.1158838, 32.9599442
E19040013309, -117.1229027, 32.7610157
E19080023353, -117.1301643, 32.7503433
E19030051281, -117.0469933, 32.7687524
E19060044257, -117.0735519, 32.7442332
E19080055876, -117.0508307, 32.5668508
E19050013663, -117.1146311, 32.6980529
E19090024514, -117.2422518, 32.9829703
E19080008348, -117.2205877, 32.7299799
E19110025566, -117.1614836, 32.7149866
E19120028946, -117.0555864, 32.7728316
E19060013981, -117.2057588, 32.7765091
E19020030602, -117.1195699, 32.7463224
E19030008532, -117.1533241, 32.7487022
E19110005746, -117.1610991, 32.7188361
E19070046001, -117.1381749, 32.7171895
E19070038402, -117.2544265, 32.7256285
E19040009482, -117.060897, 32.5844335
E19040004637, -117.1613933, 32.826733
E19110045910, -117.1612583, 32.7210366
E19110018109, -117.1338419, 32.7066021
E19050047080, -117.117027, 32.686657
E19060024205, -117.0426188, 32.5454479
E19040028730, -117.0617701, 32.7702351
E19110034329, -117.1319811, 32.7275812
E19040027479, -117.1720472, 32.8277379
E19100052055, -117.1108043, 32.7600978
E19110043853, -117.1362908, 32.7400232
E19010017412, -117.1613681, 32.719077
E19050019310, -117.1622622, 32.7537892
E19060000168, -117.2264589, 32.8095176
E19050003456, -117.1289418, 32.75541
E19100050927, -117.2561733, 32.9362292
E19080049183, -117.1954724, 32.7641365
E19110049159, -117.2094755, 32.7503979
E19010042965, -117.1658997, 32.7170334
E19040039065, -117.2350285, 32.9511153
E19010012850, -117.0612038, 32.7620319
E19060048432, -117.0826577, 32.7058944
E19070020469, -117.1182094, 32.9176348
E19010017426, -117.2559362, 32.815239
E19100017814, -117.2043954, 32.7450547
E19110040761, -117.149272, 32.704959
E19090037004, -117.0471291, 32.7687516
E19100045058, -117.113146, 32.7478673
E19090018086, -117.1437125, 32.7450872
E19030035754, -117.2216246, 32.7315881
E19120024221, -117.0480319, 32.5517041
E19100030922, -117.1739846, 32.8354114
E19060001460, -117.1618049, 32.709485
E19030034704, -117.16041, 32.7106
E19120037435, -117.151728, 32.7159732
E19080009267, -117.0858519, 32.7493852
E19020044301, -117.0584912, 32.7150707
E19020044058, -117.2016743, 32.8084201
E19060017833, -117.1692096, 32.7157768
E19110025198, -117.1548082, 32.7094989
E19030029162, -117.2471921, 32.8013907
E19030046350, -117.1522602, 32.7059819
E19050020237, -117.022161, 32.7975134
E19040046549, -117.066729, 32.5659757
E19100046493, -117.2150036, 32.9048877
E19120046620, -117.0925177, 32.696832
E19040050256, -117.2053452, 32.7519448
E19070051055, -117.0924838, 32.749569
E19030018517, -117.1610627, 32.7125789
E19040006471, -117.010469, 32.8125432
E19020014772, -117.1729633, 32.7275619
E19010027011, -117.1478236, 32.8348981
E19100014811, -117.1024651, 32.7372234
E19080036372, -117.144226, 32.7211667
E19020012084, -117.1488939, 32.76717259999999
E19090026660, -117.0521881, 32.7478179
E19110049781, -117.1558739, 32.7107704
E19030050480, -117.0774151, 32.7339402
E19060044033, -117.1503757, 32.7136782
E19030052437, -117.1616766, 32.7548564
E19070036707, -117.1226607, 32.917513
E19030009599, -117.1497461, 32.7042305
E19050042765, -117.2201754, 32.7561953
E19040007991, -117.1693001, 32.7364953
E19110034473, -117.1379097, 32.7455954
E19020036657, -117.1094597, 32.7930267
E19040037177, -117.0857983, 32.7353762
E19020013820, -117.1555917, 32.7115606
E19110040851, -117.1329008, 32.7815775
E19030045267, -117.1074067, 32.7588748
E19050023546, -117.2373515, 32.9473408
E19080026078, -122.9863281, 45.522208
E19060007097, -117.1688787, 32.7931074
E19060046488, -117.0848515, 32.7223208
E19100012596, -117.1176528, 32.7556076
E19070004452, -117.1448019, 32.9136598
E19100013861, -117.1338079, 32.7011687
E19100007579, -117.1061375, 32.7550923
E19040048811, -117.1399522, 32.7055002
E19050051031, -117.2572637, 32.7239735
E19120014565, -117.1253574, 32.6923891
E19060029513, -117.1050422, 32.7552493
E19070044683, -117.09766, 32.7477711
E19110043337, -117.13813, 32.7126816
E19060041092, -117.0115027, 32.851896
E19080038798, -117.0794284, 32.7577835
E19090030349, -117.2146605, 32.9184179
E19110028920, -117.1870108, 32.839806
E19080023140, -117.0975753, 32.7553282
E19020015115, -117.2010437, 32.8687969
E19050034237, -117.207401, 32.7556207
E19040044471, -117.127107, 32.8347003
E19070007671, -117.1924107, 32.9566684
E19030016604, -117.1302137, 32.7629004
E19090017632, -117.0396176, 32.5454208
E19080002796, -117.1521186, 32.7087578
E19070023431, -117.1947399, 32.8345441
E19080022379, -117.2566049, 32.7196241
E19010026124, -117.0779173, 32.7240362
E19100024027, -117.1988797, 32.9706881
E19120013742, -117.1450526, 32.7006603
E19090042624, -117.0288014, 32.7174098
E19100031399, -116.9799062, 32.5606641
E19040046885, -117.2193242, 32.851643
E19020041088, -117.0893946, 32.7041909
E19030015495, -117.1024527, 32.6931933
E19040015505, -117.1069499, 32.7477964
E19040029256, -117.2165652, 32.8666136
E19080001497, -117.1649931, 32.7469364
E19020017835, -117.0521952, 32.5731
E19050003361, -117.2225141, 32.7266388
E19080031965, -117.1104225, 32.75527050000001
E19090002400, -117.1602769, 32.7313919
E19120036651, -117.0823729, 33.0160455
E19090027216, -117.2329826, 32.742533
E19010023399, -117.1965987, 32.7510935
E19010034327, -117.1583865, 32.7483671
E19120049984, -117.2412116, 32.7946154
E19050037234, -117.064819, 32.685654
E19110017931, -117.131548, 32.6938821
E19070036830, -117.0701198, 32.770903
E19070007589, -117.1081918, 32.6970995
E19080003770, -117.1574906, 32.7188659
E19060038431, -117.0868611, 32.75681
E19040026621, -117.0572919, 32.5870718
E19110016919, -117.084874, 32.7248221
E19080012434, -117.2475247, 32.9811414
E19120044098, -117.0538599, 32.8108619
E19050040956, -117.1560016, 32.9722706
E19070043944, -117.0501359, 32.8056658
E19050027347, -117.242813, 32.793358
E19110028819, -117.2288863, 32.7249863
E19090006550, -117.2308569, 32.7524474
E19060000959, -117.1549836, 32.8199809
E19050028747, -117.0380836, 32.8042868
E19090005445, -117.1619604, 32.7153168
E19120036530, -117.1636821, 32.8289613
E19100014979, -117.193151, 32.7537698
E19060020488, -117.1015614, 32.7405574
E19120021766, -122.9863281, 45.522208
E19080020715, -117.1173768, 32.9173065
E19070006239, -117.0839873, 32.5639273
E19040004710, -117.1050582, 32.7532169
E19070053037, -117.0593893, 32.6747905
E19030040452, -117.0840783, 32.9159268
E19010047298, -117.1444615, 32.8048982
E19090029926, -117.064715, 32.5713512
E19040009301, -117.1311393, 32.7084973
E19030034296, -117.2481873, 32.7981875
E19060019885, -117.0615461, 33.00726119999999
E19110023566, -117.1701881, 32.7693892
E19010001935, -117.2252133, 32.8665248
E19090050195, -117.2148121, 32.757923
E19120013086, -117.1801612, 32.8157735
E19100046521, -117.2123081, 32.7551821
E19120019186, -117.0907054, 32.7609571
E19070008832, -117.1494358, 32.7062812
E19080039765, -117.0931584, 32.7569128
E19050039662, -117.1528866, 32.8109774
E19080027565, -117.1528358, 32.7136546
E19110030502, -117.1638747, 32.7188324
E19120004852, -117.1623851, 32.7174403
E19080025775, -117.1637774, 32.7125264
E19050045134, -117.0449593, 32.8025048
E19030025580, -117.1986102, 32.7475708
E19100024022, -117.1049311, 32.7350978
E19070048942, -117.1274022, 32.7573012
E19020003081, -117.0851829, 32.7229293
E19010014398, -117.15379, 32.70964
E19080055572, -117.2082388, 32.8091843
E19040000623, -117.0835999, 32.7874676
E19080041444, -117.0516876, 32.7422586
E19070011788, -117.2510628, 32.7468659
E19030034202, -117.1044738, 32.749661
E19060031111, -117.102156, 32.7532458
E19090029489, -117.0991631, 32.7015998
E19070046182, -117.0396176, 32.5454208
E19040022650, -117.147202, 32.8096659
E19010047020, -117.2460595, 32.797646
E19040045309, -117.1249733, 32.748638
E19080035664, -117.143996, 32.9156905
E19070034418, -117.1586898, 32.7173091
E19110032698, -117.0657418, 32.7893595
E19080025833, -117.1601364, 32.7104405
E19030045442, -117.0977572, 32.7850022
E19110027557, -117.1518868, 32.7104619
E19010015813, -117.2542014, 32.7279026
E19120038295, -117.1402135, 32.7063407
E19070020963, -117.1181844, 32.7609634
E19110029637, -117.1437069, 32.739786
E19030027901, -117.0750121, 33.0495835
E19070033152, -117.0936481, 32.7074147
E19080043337, -117.0627999, 32.7494061
E19120026079, -117.1167655, 32.8027478
E19100038632, -117.1269956, 32.913097
E19110012914, -117.0756157, 32.6946501
E19050000752, -117.127107, 32.8347003
E19030041069, -117.2094362, 32.8740912
E19110004347, -117.0714598, 32.5596495
E19050045065, -122.9863281, 45.522208
E19110018135, -117.1610838, 32.715738
E19060041605, -117.146635, 32.7742318
E19040036655, -117.0543689, 32.5618704
E19050034031, -117.0505912, 32.9220415
E19100040919, -117.1201046, 32.7083838
E19080010648, -117.1320798, 32.7054123
E19080017319, -117.1539886, 32.7682106
E19010020121, -117.023801, 32.7718228
E19070026306, -117.0859847, 32.5842171
E19110029110, -117.1412882, 32.7521651
E19030041346, -117.066729, 32.5659757
E19050050160, -117.0643044, 32.7634434
E19040050196, -117.1463999, 32.7484633
E19040023355, -117.1582521, 32.7292529
E19070037463, -117.2216609, 32.8525022
E19040027667, -117.1496831, 32.7068352
E19120036662, -117.1754263, 32.9105717
E19120027955, -117.1040309, 32.8258174
E19040013152, -117.1506711, 32.8310823
E19100034016, -117.134819, 32.928524
E19050042263, -117.2525503, 32.7721747
E19070055975, -117.0799667, 32.7899574
E19090024798, -117.1675938, 32.8836806
E19060051822, -117.1442072, 32.770943
E19040005821, -117.2261702, 32.8033282
E19030002907, -117.0667424, 32.7077898
E19090016418, -117.104533, 32.7440656
E19090006635, -117.1820271, 32.8193687
E19100041556, -117.174545, 32.8067847
E19100054116, -117.0839436, 32.7491948
E19110007732, -117.1682846, 32.7198718
E19010026855, -116.9340161, 32.5560234
E19030038779, -117.2362277, 32.7909468
E19020030206, -117.1465038, 32.7687279
E19120001019, -117.2190544, 32.8061446
E19110038295, -117.2044769, 32.7497135
E19050010691, -117.2193533, 32.7562419
E19010047595, -117.0825003, 32.7909979
E19050032162, -117.1119795, 32.7454823
E19110001748, -117.1303835, 32.9683133
E19090048386, -117.076949, 32.7521823
E19080003018, -117.1475273, 32.7432819
E19100025292, -117.2745046, 32.8466564
E19040020897, -117.2475196, 32.8388654
E19020036385, -117.1199158, 32.9654834
E19120003034, -117.0818848, 32.6333964
E19040036683, -117.1322313, 32.7658127
E19100042631, -117.1383322, 32.9323723
E19120003032, -117.1034283, 32.5790765
E19010027006, -117.1705396, 32.8825008
E19090010135, -117.1537961, 32.7682497
E19060047081, -117.2555185, 32.80942590000001
E19120032577, -117.033751, 32.5808335
E19070048702, -117.1717605, 32.7835407
E19110025208, -117.1627537, 32.7482509
E19010004646, -117.1626943, 32.7414917
E19090009912, -117.1593715, 32.7485038
E19050027913, -117.2483616, 32.7531101
E19100046533, -117.198077, 32.7550526
E19030037580, -117.190324, 32.9641035
E19070040393, -117.2247491, 32.8018928
E19040029832, -117.1297527, 32.8099352
E19010037066, -117.0712533, 32.7759894
E19010031330, -117.060897, 32.5844335
E19100041448, -117.0833869, 32.7573598
E19060034178, -117.0701499, 32.695051
E19110016680, -117.0743855, 32.6944864
E19070021060, -117.1416498, 32.6955829
E19040037068, -122.3083512, 40.7849958
E19070041273, -117.1182094, 32.9176348
E19060049219, -117.1380553, 32.6938261
E19060026183, -117.0879223, 32.7566451
E19010015113, -117.2162268, 32.8770425
E19110007135, -117.1593069, 32.7219712
E19090042758, -117.0955252, 32.7495809
E19040013483, -117.2059818, 32.7496695
E19100017510, -117.1705033, 32.8277669
E19020018775, -117.0697242, 32.7706585
E19040024513, -117.1466833, 32.8294032
E19090004866, -117.1240377, 32.9255325
E19060044265, -117.0063187, 32.5442246
E19010047813, -117.0388502, 32.6759886
E19050024604, -117.0919668, 32.7214825
E19080053471, -117.2429852, 32.898542
E19090005240, -117.0413855, 32.6989307
E19010038394, -117.022161, 32.7975134
E19080046636, -117.2496721, 32.851449
E19080004147, -117.238712, 32.774986
E19020011675, -117.1609344, 32.8181043
E19100005172, -117.1226147, 32.8303122
E19100030239, -117.2162268, 32.8770425
E19090025144, -117.1522633, 32.9135927
E19080015282, -117.2361918, 32.8038031
E19040017228, -117.228646, 32.752873
E19050002868, -117.0591712, 32.5789723
E19010031087, -117.1488592, 32.7729206
E19070025233, -117.2019034, 32.7546766
E19010000873, -117.1526519, 32.7178462
E19120042917, -117.1379079, 32.7419697
E19020012849, -117.1614836, 32.7149866
E19080009560, -117.1611718, 32.7136932
E19100035864, -117.1475445, 32.7707063
E19020015309, -117.1237787, 32.923561
E19120046426, -117.1457356, 32.7026547
E19010020095, -117.15741, 32.7125811
E19060020899, -117.216431, 32.7504596
E19040036526, -117.1465773, 32.7387407
E19070036503, -117.0767218, 32.7014926
E19080009442, -117.1515229, 32.7065586
E19080027738, -117.1574424, 32.750144
E19070008128, -117.1601714, 32.7178011
E19110047198, -117.099488, 32.7029783
E19110049342, -117.2341744, 32.9538561
E19030029504, -117.0976385, 32.751423
E19120030556, -117.0617701, 32.7702351
E19090028327, -117.1627768, 32.7499705
E19020020521, -117.0477277, 32.7120624
E19060014860, -117.1014911, 32.584064
E19090054620, -117.1203895, 32.9137406
E19020029768, -117.1743101, 32.8205807
E19090018253, -117.169495, 32.7181811
E19120037792, -117.1300248, 32.7486701
E19120011892, -117.2480918, 32.7985546
E19090047866, -117.1629201, 32.7091137
E19050009143, -117.1688027, 32.7266997
E19110018405, -117.2546952, 32.7888532
E19060004050, -116.9884499, 32.5499604
E19060018740, -117.1221956, 32.7572442
E19110000981, -117.2339684, 32.8717835
E19110002983, -117.091652, 32.579208
E19070022565, -117.220005, 32.7548007
E19040001973, -117.1497344, 32.7534718
E19070041641, -117.2009252, 32.7557172
E19120016863, -122.9863281, 45.522208
E19080009527, -117.1097922, 32.7194013
E19120035270, -117.1449172, 32.8081492
E19090016557, -117.2769469, 32.8317811
E19100016233, -117.1141403, 32.7779469
E19080033926, -117.1278146, 32.7615906
E19010042920, -117.1743101, 32.8205807
E19120012748, -117.272789, 32.820099
E19090047049, -117.0497923, 32.554586
E19010042629, -117.2308569, 32.7524474
E19090027208, -117.159488, 32.709558
E19120033776, -117.084258, 32.5825395
E19100044223, -117.0343102, 32.5722989
E19050022326, -117.1315223, 32.6975768
E19110021338, -117.0612038, 32.7620319
E19080019204, -117.1740625, 32.796855
E19070010330, -117.0396176, 32.5454208
E19070019934, -117.2217739, 32.8019819
E19010033962, -117.1496831, 32.7068352
E19070044838, -117.0479218, 32.68525890000001
E19120028092, -117.1243022, 33.0151144
E19090024575, -117.2170925, 32.7883085
E19060045593, -117.2383072, 32.9569408
E19030039591, -117.1613652, 32.7138635
E19020024291, -117.2044418, 32.7711221
E19030036059, -117.2293352, 32.8005419
E19040050741, -117.0202835, 32.5966855
E19070028116, -117.2262649, 32.7641067
E19030038325, -117.2049609, 32.7514782
E19030018184, -117.0712831, 33.0499924
E19110020022, -117.1146519, 32.7012585
E19070016838, -117.1507515, 32.9636946
E19070013797, -117.1602869, 32.7075775
E19120004756, -122.9863281, 45.522208
E19050026539, -117.0837759, 32.749062
E19020040734, -117.0396176, 32.5454208
E19020015970, -117.0619711, 32.5637339
E19120041048, -117.1071877, 32.7571355
E19080020443, -117.062592, 32.671886
E19090047099, -117.069013, 32.7096041
E19010027705, -117.1635721, 32.7105694
E19040045112, -117.224197, 32.916031
E19060016769, -117.1612834, 32.8333842
E19120021920, -117.2146605, 32.9184179
E19080045359, -117.1902622, 32.7838169
E19100010349, -117.0780751, 32.5754013
E19110041228, -117.2170925, 32.7883085
E19020018253, -117.1403322, 32.7194116
E19030038858, -117.0879242, 32.7549429
E19100047421, -117.1112715, 32.9169516
E19070016354, -117.151728, 32.7159732
E19040002559, -117.1615388, 32.7357478
E19050020772, -117.144226, 32.7211667
E19060025835, -117.1610627, 32.7125789
E19030009717, -117.0794553, 32.75488130000001
E19080014804, -117.1967011, 32.7923762
E19110038570, -117.2267528, 32.9831924
E19100042560, -117.1601716, 32.7146648
E19120036800, -117.1508543, 32.7175697
E19080041072, -117.2485798, 32.7720187
E19050046386, -117.1647477, 32.7167856
E19010010589, -117.1458201, 32.7115538
E19050018336, -117.0639801, 32.7101873
E19080026529, -117.2061492, 32.7497642
E19030047981, -117.1691783, 32.7219426
E19050028156, -117.2318323, 32.7214929
E19090037198, -117.2245913, 32.7388245
E19080000849, -117.0840824, 32.5919916
E19070036633, -117.2510005, 32.7702375
E19120001185, -117.056664, 32.5566065
E19060016926, -117.1328359, 32.7453676
E19070042823, -117.2363857, 32.9153305
E19020041554, -117.1936439, 32.7972958
E19090006117, -117.0521108, 33.0267374
E19070053240, -117.2281192, 32.7966123
E19070032197, -117.2060533, 32.827638
E19020040352, -117.1503325, 32.7062871
E19050034460, -117.2336748, 32.7890784
E19030018908, -117.1611481, 32.724075
E19020006341, -117.1667979, 32.81087
E19090026700, -117.0783759, 32.7412289
E19040007507, -117.2461514, 32.7918114
E19090011820, -117.0445103, 32.5582581
E19080044813, -117.1466643, 32.7047886
E19060026294, -117.1202783, 32.700327
E19090021949, -117.0862924, 32.7830783
E19010023310, -117.0541685, 32.573867
E19100026188, -117.0841154, 32.5820231
E19070035966, -117.0753935, 32.5916159
E19090027512, -117.1276725, 32.8041503
E19010000906, -117.2287915, 32.7304106
E19090003070, -117.1327926, 32.7555202
E19040023341, -117.2170925, 32.7883085
E19100019752, -117.1786111, 32.8103774
E19060021624, -117.1604037, 32.7686889
E19010004614, -117.0621109, 32.7576633
E19040000302, -117.0718474, 32.7716567
E19020006211, -117.0720792, 32.5682747
E19010027999, -117.2560471, 32.7944967
E19120030809, -117.1629174, 32.7169272
E19010037968, -116.9376464, 32.5565461
E19080002926, -117.2359884, 32.7512684
E19010048805, -117.251904, 32.9813347
E19010017748, -117.2162268, 32.8770425
E19110033344, -117.2089526, 32.7465147
E19070038685, -117.2252133, 32.8665248
E19020012312, -117.0847241, 32.7952295
E19040048838, -117.0973406, 32.7260325
E19090000870, -117.1617282, 32.7366069
E19040004136, -117.2060306, 32.8216852
E19070013651, -122.4612018, 37.7062541
E19030020971, -117.1741247, 32.7508564
E19100024696, -117.182037, 32.8193885
E19090017091, -117.092057, 33.0242039
E19110001722, -117.2497189, 32.9487069
E19030051187, -117.166135, 32.7542698
E19110047371, -117.1187922, 32.7069135
E19050007443, -117.1182485, 32.9222933
E19030042735, -117.2375197, 32.7887739
E19120036882, -117.033751, 32.5808335
E19120025290, -117.1585781, 32.7484585
E19090008231, -117.0654398, 32.7820781
E19030008842, -117.01423, 32.8003133
E19120030992, -117.1823485, 32.8820617
E19050000668, -117.0763785, 33.0335657
E19060012970, -117.0121436, 32.5693202
E19050014990, -116.9667017, 32.5677231
E19040046585, -117.1610331, 32.7104615
E19020030648, -117.1774177, 32.7277641
E19120033181, -117.0804719, 33.0335774
E19040047793, -117.2509553, 32.7677351
E19080054107, -117.1878156, 32.7691244
E19080001896, -117.0321563, 32.7064106
E19060038062, -117.0309741, 32.5661288
E19040002724, -117.1756752, 32.8315126
E19050029772, -117.1076369, 32.9552436
E19030030430, -117.2227578, 32.8613788
E19110045031, -117.140213, 32.707382
E19080021034, -117.1716076, 32.7689297
E19010013281, -117.104474, 32.7496428
E19060046886, -117.159202, 32.7083517
E19110026850, -117.0480319, 32.5517041
E19070040515, -117.2469841, 32.8800928
E19040008181, -117.140228, 32.7094802
E19020013714, -117.1081918, 32.6970995
E19100045669, -117.1601716, 32.7146648
E19010036244, -116.9970166, 32.5800276
E19100045560, -117.1463727, 32.7553595
E19020019511, -117.1499737, 32.7013602
E19080053103, -117.0998189, 32.7496185
E19060041267, -117.0683925, 32.97390680000001
E19020042584, -117.1414424, 32.7721242
E19100027839, -117.2548431, 32.7949328
E19110002731, -117.050997, 32.7088155
E19120035456, -117.0819281, 32.7275986
E19070023305, -117.0965432, 32.7531625
E19080014432, -117.2510005, 32.7702375
E19120033245, -117.2483487, 32.7531073
E19030033527, -117.1627768, 32.7499705
E19110037668, -117.1627768, 32.7499705
E19080039074, -117.1920531, 32.9579009
E19050022260, -117.1781773, 32.820347
E19030000574, -117.1458948, 32.7830569
E19020025596, -117.1186962, 32.6877866
E19080019838, -117.1854331, 32.8181055
E19030000364, -117.2498936, 32.9806273
E19010007154, -117.1316346, 32.6962039
E19010038218, -117.1001835, 32.9389168
E19060032084, -117.2465307, 32.7715486
E19100003240, -117.1548274, 32.8021877
E19110033095, -116.993289, 32.5674161
E19030030267, -117.0879083, 32.795464
E19080054066, -117.0795036, 32.7710582
E19110013184, -117.151728, 32.7159732
E19010011864, -117.1604602, 32.7500004
E19080033195, -117.1069092, 32.7333945
E19020018909, -117.1376236, 32.8266464
E19060022735, -117.1622502, 32.7528478
E19010031919, -117.0889534, 32.7497733
E19040046921, -117.1181052, 32.7460394
E19010010633, -117.1398684, 32.9770932
E19030018194, -117.1603432, 32.7376575
E19060014993, -117.0775038, 32.7287889
E19010005345, -122.9863281, 45.522208
E19050046329, -117.1384439, 32.6960609
E19020017845, -117.2496721, 32.851449
E19060012721, -117.0835832, 32.5784378
E19080034063, -117.0734092, 32.7699688
E19040034080, -117.0286486, 32.5442341
E19050016473, -117.154227, 32.7199686
E19080028945, -117.1167777, 32.6970769
E19020000266, -117.1677285, 32.7246837
E19030042892, -117.1503446, 32.7094247
E19030007905, -117.4438643, 33.2721446
E19070014393, -117.156075, 32.713837
E19020027895, -117.099488, 32.7029783
E19070002346, -117.1093081, 32.723148
E19050009848, -117.1597231, 32.7501224
E19070006907, -117.0639715, 32.709881
E19040050920, -117.1474488, 32.7401956
E19110046965, -117.142523, 32.722744
E19060024096, -117.1786164, 32.7411517
E19070025876, -117.1548088, 32.7073691
E19080034886, -117.1636692, 32.9898189
E19080039302, -117.2224602, 32.8037296
E19080000810, -117.2371556, 32.7114766
E19050039721, -117.2370513, 32.9427275
E19100026676, -117.1656896, 32.8219066
E19050046848, -117.0623948, 32.5650486
E19120032957, -117.040339, 32.7200235
E19100009485, -117.0962354, 32.9582246
E19030020154, -117.1494391, 32.7083733
E19110041968, -117.2406635, 32.7404598
E19040019653, -117.090302, 32.9653285
E19080056525, -117.161956, 32.7114283
E19090000700, -117.0943871, 32.7969619
E19070039580, -117.0336747, 32.5471677
